item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units,Unnamed: 13
"Tray Cater Cmbo 12"" w / dome lid",05/01/2018,Catering 4320,each,29.00,0.0,0,0,0,0.0,0,28.00,0.92,25.80,1.0000,25.802
"Tray Cater Cmbo 16"" w / dome lid",05/01/2018,Catering 4320,each,41.00,0.0,0,0,0,0.0,0,39.00,1.71,66.75,2.0000,66.7524
Party Tray Bags,05/01/2018,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
French Bread 32 ct,05/08/2018,Bread 4311,ea,483.00,960.0,0,0,0,960.0,0,538.00,0.44,236.56,905.0000,236.5586
Wheat,05/08/2018,Bread 4311,ea,54.00,48.0,0,0,0,48.0,0,57.00,1.45,82.43,45.0000,82.4277
Buttermilk (0.5 gal),05/08/2018,Food 4312,0.5 gal,0.00,0.0,0,0,0,0.0,0,0.00,4.29,0.00,0.0000,0.0
Buttermilk (Quart),05/08/2018,Food 4312,Quart,0.00,0.0,0,0,0,0.0,0,0.00,1.60,0.00,0.0000,0.0
Equal Sugar Substitute,05/08/2018,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Kickin Ranch Dressing Mix,05/08/2018,Food 4312,Container 3.2oz,0.00,0.0,0,0,0,0.0,0,0.00,1.06,0.00,0.0000,0.0
Pepper Jalapeno Slices,05/08/2018,Food 4312,gal,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Ranch portioned  ,05/08/2018,Food 4312,Cup,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ranch prepped ,05/08/2018,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,05/08/2018,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,6.93,0.00,0.0000,0.0
Avo Fresco,05/08/2018,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,05/08/2018,Food 4312,lb,25.50,40.3,0,0,0,40.3,0,33.75,3.22,108.57,32.0500,108.5738
Salami,05/08/2018,Food 4312,lb,19.50,36.55,0,0,0,36.55,0,23.75,3.08,73.10,32.3000,73.1025
Ham,05/08/2018,Food 4312,lb,51.25,90.05,0,0,0,90.05,0,28.00,1.93,54.04,113.3000,54.04
Turkey,05/08/2018,Food 4312,lb,131.25,146.9,0,0,0,146.9,0,148.00,2.81,415.88,130.1500,415.88
Beef,05/08/2018,Food 4312,lb,70.00,54.05,0,0,0,54.05,0,62.00,4.19,259.51,62.0500,259.5072
BACON - SLI APPLWD SMKD CKD,05/08/2018,Food 4312,ea,630.00,600.0,0,0,0,600.0,0,910.00,0.23,209.12,320.0000,209.118
Cheese,05/08/2018,Food 4312,lb,52.00,139.63,0,0,0,139.63,0,60.25,2.17,130.62,131.3800,130.622
Mayonnaise,05/08/2018,Food 4312,gal mayo,54.00,12.0,0,0,0,12.0,0,53.00,8.16,432.47,13.0000,432.47470000000004
Oil,05/08/2018,Food 4312,gal oil,14.50,6.0,0,0,0,6.0,0,18.00,9.89,177.97,2.5000,177.9678
Vinegar,05/08/2018,Food 4312,gal vinegar,9.60,0.0,0,0,0,0.0,0,9.00,3.89,34.97,0.6000,34.9749
Avocado,05/08/2018,Food 4312,avo can,15.00,12.0,0,0,0,12.0,0,15.00,3.66,54.85,12.0000,54.8505
Peppers Cherry,05/08/2018,Food 4312,Gal Peppers,15.00,4.0,0,0,0,4.0,0,15.00,7.01,105.18,4.0000,105.1845
Mustard Dijon,05/08/2018,Food 4312,jar dijon,7.00,0.0,0,0,0,0.0,0,7.00,5.24,36.67,0.0000,36.6695
MUSTARD WHL GRAIN ,05/08/2018,Food 4312,32 oz jar,5.00,0.0,0,0,0,0.0,0,5.00,5.84,29.19,0.0000,29.192
Soy Sauce,05/08/2018,Food 4312,gal soy,4.40,0.0,0,0,0,0.0,0,4.30,9.32,40.09,0.1000,40.0945
Tuna Chunk - pouch,05/08/2018,Food 4312,Pouch tuna (48oz),10.00,6.0,0,0,0,6.0,0,10.00,8.76,87.58,6.0000,87.583
Pam Spray,05/08/2018,Food 4312,ea,4.00,0.0,0,0,0,0.0,0,4.00,2.76,11.04,0.0000,11.0352
Oregano,05/08/2018,Food 4312,cont oregano,3.10,0.0,0,0,0,0.0,0,2.75,23.81,65.48,0.3500,65.4814
Basil,05/08/2018,Food 4312,cont basil,6.10,0.0,0,0,0,0.0,0,5.75,5.68,32.67,0.3500,32.6732
Sugar,05/08/2018,Food 4312,lb,25.00,25.0,0,0,0,25.0,0,26.00,0.65,16.77,24.0000,16.7726
Mayo Packets,05/08/2018,Food 4312,Box 204,1.25,5.0,0,0,0,5.0,0,2.00,17.79,35.58,4.2500,35.58
Mustard Packets,05/08/2018,Food 4312,Box 500,0.50,1.0,0,0,0,1.0,0,1.00,5.88,5.88,0.5000,5.88
Sweet n Low Packets,05/08/2018,Food 4312,Case  3000,0.00,0.0,0,0,0,0.0,0,0.00,18.45,0.00,0.0000,0.0
Pickles,05/08/2018,Sides 4313,ea,159.00,144.0,0,0,0,144.0,0,148.00,0.35,51.25,155.0000,51.2524
Chip JJ Reg ,05/08/2018,Sides 4313,ea,185.00,180.0,0,0,0,180.0,0,195.00,0.34,66.53,170.0000,66.534
Chip JJ BBQ ,05/08/2018,Sides 4313,ea,190.00,300.0,0,0,0,300.0,0,197.00,0.34,67.22,293.0000,67.2164
Chip JJ Jalapeno ,05/08/2018,Sides 4313,ea,125.00,240.0,0,0,0,240.0,0,145.00,0.34,49.47,220.0000,49.474000000000004
Chip JJ S&V ,05/08/2018,Sides 4313,ea,157.00,180.0,0,0,0,180.0,0,147.00,0.34,50.16,190.0000,50.1564
Chip JJ Skinny ,05/08/2018,Sides 4313,ea,116.00,60.0,0,0,0,60.0,0,86.00,0.40,34.57,90.0000,34.572
Cookie Oatmeal Raisin,05/08/2018,Sides 4313,ea,109.00,56.0,0,0,0,56.0,0,132.00,0.46,61.17,33.0000,61.1688
Cookie JJ Triple Choc Chip,05/08/2018,Sides 4313,ea,178.00,168.0,0,0,0,168.0,0,211.00,0.56,118.92,135.0000,118.9196
CUP PLAS PRTN CLR 2 OZ  ,05/08/2018,Paper 4314,250 CT,0.00,0.0,0,0,0,0.0,0,0.00,6.93,0.00,0.0000,0.0
LID PLAS MED PRTN 2 OZ,05/08/2018,Paper 4314,125 CT,0.00,0.0,0,0,0,0.0,0,0.00,0.83,0.00,0.0000,0.0
Sysco Cup Foam Tall 12 oz,05/08/2018,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,05/08/2018,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS PRTN (Translucent 2 Oz),05/08/2018,Paper 4314,200 CT,0.00,0.0,0,0,0,0.0,0,0.00,1.88,0.00,0.0000,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,05/08/2018,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 12 OZ,05/08/2018,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,05/08/2018,Paper 4314,Pack 567,0.00,0.0,0,0,0,0.0,0,0.00,3.05,0.00,0.0000,0.0
Napkins - Case 24 / Pack 284,05/08/2018,Paper 4314,Pack 284,17.00,24.0,0,0,0,24.0,0,24.00,1.50,36.00,17.0000,36.0
LID PLAS CLR F/1.5-2.5 OZ PRTN,05/08/2018,Paper 4314,100 CT,0.00,0.0,0,0,0,0.0,0,0.00,0.83,0.00,0.0000,0.0
Cup 22oz JJ,05/08/2018,Paper 4314,ea,669.00,1000.0,0,0,0,1000.0,0,"1,058.00",0.04,38.72,611.0000,38.7228
Lid 22oz JJ,05/08/2018,Paper 4314,ea,100.00,1000.0,0,0,0,1000.0,0,589.00,0.01,6.60,511.0000,6.5968
Cup 30oz JJ,05/08/2018,Paper 4314,ea,226.00,750.0,0,0,0,750.0,0,753.00,0.06,45.93,223.0000,45.933
Lid 30oz JJ,05/08/2018,Paper 4314,ea,495.00,1000.0,0,0,0,1000.0,0,"1,188.00",0.02,22.57,307.0000,22.572
Bags 8# JJ,05/08/2018,Paper 4314,Box 1000,1.00,1.0,0,0,0,1.0,0,1.10,30.03,33.03,0.9000,33.033
Wrap Sandwich,05/08/2018,Paper 4314,Box 1000,2.50,3.0,0,0,0,3.0,0,3.50,18.58,65.04,2.0000,65.0416
8X10 Port Pap. (WRAP PAPER DRY WAX),05/08/2018,Paper 4314,Box 500,7.00,12.0,0,0,0,12.0,0,11.00,2.64,29.08,8.0000,29.0763
Straws,05/08/2018,Paper 4314,Box 300,11.00,0.0,0,0,0,0.0,0,9.00,1.64,14.72,2.0000,14.720400000000001
Straws_new (Box 300),05/08/2018,Paper 4314,Box 300,0.00,0.0,0,0,0,0.0,0,0.00,1.46,0.00,0.0000,0.0
Pan Liners,05/08/2018,Paper 4314,Box 1000,0.95,0.0,0,0,0,0.0,0,1.00,29.42,29.42,-0.0500,29.4244
Mylar (Film PVC roll),05/08/2018,Paper 4314,roll 5280,0.90,0.0,0,0,0,0.0,0,0.65,49.44,32.14,0.2500,32.1378
Cucumber,05/08/2018,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,05/08/2018,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,05/08/2018,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,05/08/2018,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,05/08/2018,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,05/08/2018,Produce 4315,Head Let,111.00,120.0,0,0,0,120.0,0,56.00,1.17,65.34,175.0000,65.3352
Tomatoes,05/08/2018,Produce 4315,lb,145.00,150.0,0,0,0,150.0,0,86.00,0.61,52.61,209.0000,52.6148
Onions (Yellow Jumbo),05/08/2018,Produce 4315,lb,48.00,50.0,0,0,0,50.0,0,41.00,0.29,11.75,57.0000,11.7506
Sproutss,05/08/2018,Produce 4315,lb,1.10,2.0,0,0,0,2.0,0,1.00,5.98,5.98,2.1000,5.975
Celery,05/08/2018,Produce 4315,stalk,11.00,0.0,0,0,0,0.0,0,5.50,0.75,4.13,5.5000,4.125
Cucumbers,05/08/2018,Produce 4315,ea,12.00,25.0,0,0,0,25.0,0,20.00,0.72,14.40,17.0000,14.399999999999999
Syrup Coke,05/08/2018,Beverage 4316,gal,3.50,5.0,0,0,0,5.0,0,5.50,15.37,84.54,3.0000,84.535
Syrup Diet Coke,05/08/2018,Beverage 4316,gal,2.50,5.0,0,0,0,5.0,0,5.00,15.37,76.85,2.5000,76.849
Syrup Sprite,05/08/2018,Beverage 4316,gal,5.00,5.0,0,0,0,5.0,0,6.50,15.36,99.83,3.5000,99.8316
Syrup Lemonade Light,05/08/2018,Beverage 4316,gal,2.50,0.0,0,0,0,0.0,0,2.00,15.48,30.96,0.5000,30.9556
Syrup Mello Yellow,05/08/2018,Beverage 4316,gal,1.30,0.0,0,0,0,0.0,0,2.50,16.02,40.04,-1.2000,40.0415
Syrup Dr. Pepper,05/08/2018,Beverage 4316,gal,4.50,5.0,0,0,0,5.0,0,5.50,15.07,82.89,4.0000,82.885
Syrup Diet Dr Pepper,05/08/2018,Beverage 4316,gal,0.00,0.0,0,0,0,0.0,0,0.00,13.97,0.00,0.0000,0.0
Syrup Cherry Coke,05/08/2018,Beverage 4316,gal,6.00,0.0,0,0,0,0.0,0,4.50,13.56,61.01,1.5000,61.0115
Syrup Powerade,05/08/2018,Beverage 4316,gal,1.25,0.0,0,0,0,0.0,0,3.00,16.01,48.04,-1.7500,48.0444
Tea Bag Brew Lipton,05/08/2018,Beverage 4316,ea,22.00,24.0,0,0,0,24.0,0,30.00,0.87,26.04,16.0000,26.037
Water (bottle),05/08/2018,Beverage 4316,bottle,39.00,24.0,0,0,0,24.0,0,27.00,0.28,7.54,36.0000,7.5384
Box - Mini Jimmy 12 CT Sandwich,05/08/2018,Catering 4320,each,51.00,0.0,0,0,0,0.0,0,27.00,0.91,24.63,24.0000,24.6321
Box - Mini Jimmy 24 CT Sandwich,05/08/2018,Catering 4320,each,28.00,0.0,0,0,0,0.0,0,28.00,1.59,44.65,0.0000,44.646
Box w/window - Jimmy 6 pk Cookie,05/08/2018,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.50,0.25,0.13,-0.5000,0.1266
Paper Bag - Mini Jimmy Sandwich,05/08/2018,Catering 4320,Case 500,0.55,0.0,0,0,0,0.0,0,0.50,15.95,7.98,0.0500,7.975
Pickle Container - clear plastic w/lid & label,05/08/2018,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.19,0.00,0.0000,0.0
Plastic Knives,05/08/2018,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,05/08/2018,Catering 4320,ea,98.00,0.0,0,0,0,0.0,0,89.00,0.31,27.66,9.0000,27.6612
"Tray Cater Cmbo 12"" w / dome lid",05/08/2018,Catering 4320,each,28.00,0.0,0,0,0,0.0,0,25.00,0.92,23.04,3.0000,23.0375
"Tray Cater Cmbo 16"" w / dome lid",05/08/2018,Catering 4320,each,39.00,0.0,0,0,0,0.0,0,39.00,1.71,66.75,0.0000,66.7524
Party Tray Bags,05/08/2018,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
French Bread 32 ct,05/15/2018,Bread 4311,ea,538.00,960.0,0,0,0,960.0,0,565.00,0.44,248.43,933.0000,248.4305
Wheat,05/15/2018,Bread 4311,ea,57.00,48.0,0,0,0,48.0,0,60.00,1.45,86.75,45.0000,86.748
Buttermilk (0.5 gal),05/15/2018,Food 4312,0.5 gal,0.00,0.0,0,0,0,0.0,0,0.00,4.29,0.00,0.0000,0.0
Buttermilk (Quart),05/15/2018,Food 4312,Quart,0.00,0.0,0,0,0,0.0,0,0.00,1.60,0.00,0.0000,0.0
Equal Sugar Substitute,05/15/2018,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Kickin Ranch Dressing Mix,05/15/2018,Food 4312,Container 3.2oz,0.00,0.0,0,0,0,0.0,0,0.00,1.06,0.00,0.0000,0.0
Pepper Jalapeno Slices,05/15/2018,Food 4312,gal,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Ranch portioned  ,05/15/2018,Food 4312,Cup,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ranch prepped ,05/15/2018,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,05/15/2018,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,6.93,0.00,0.0000,0.0
Avo Fresco,05/15/2018,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,05/15/2018,Food 4312,lb,33.75,39.3,0,0,0,39.3,0,37.75,3.22,121.44,35.3000,121.4418
Salami,05/15/2018,Food 4312,lb,23.75,35.9,0,0,0,35.9,0,29.25,3.08,90.03,30.4000,90.0315
Ham,05/15/2018,Food 4312,lb,28.00,162.35,0,0,0,162.35,0,85.75,1.93,165.50,104.6000,165.4975
Turkey,05/15/2018,Food 4312,lb,148.00,172.35,0,0,0,172.35,0,186.00,2.81,522.66,134.3500,522.66
Beef,05/15/2018,Food 4312,lb,62.00,56.95,0,0,0,56.95,0,53.75,4.22,226.77,65.2000,226.76589999999996
BACON - SLI APPLWD SMKD CKD,05/15/2018,Food 4312,ea,910.00,600.0,0,0,0,600.0,0,620.00,0.23,142.48,890.0000,142.476
Cheese,05/15/2018,Food 4312,lb,60.25,140.09,0,0,0,140.09,0,89.25,2.17,193.49,111.0900,193.494
Mayonnaise,05/15/2018,Food 4312,gal mayo,53.00,12.0,0,0,0,12.0,0,52.00,8.16,424.31,13.0000,424.3148
Oil,05/15/2018,Food 4312,gal oil,18.00,0.0,0,0,0,0.0,0,18.00,9.89,177.97,0.0000,177.9678
Vinegar,05/15/2018,Food 4312,gal vinegar,9.00,0.0,0,0,0,0.0,0,8.00,3.89,31.09,1.0000,31.0888
Avocado,05/15/2018,Food 4312,avo can,15.00,12.0,0,0,0,12.0,0,14.00,3.66,51.19,13.0000,51.1938
Peppers Cherry,05/15/2018,Food 4312,Gal Peppers,15.00,4.0,0,0,0,4.0,0,28.50,7.01,199.85,-9.5000,199.8506
Mustard Dijon,05/15/2018,Food 4312,jar dijon,7.00,0.0,0,0,0,0.0,0,6.00,5.24,31.43,1.0000,31.431
MUSTARD WHL GRAIN ,05/15/2018,Food 4312,32 oz jar,5.00,0.0,0,0,0,0.0,0,4.00,5.84,23.35,1.0000,23.3536
Soy Sauce,05/15/2018,Food 4312,gal soy,4.30,0.0,0,0,0,0.0,0,4.10,9.32,38.23,0.2000,38.2296
Tuna Chunk - pouch,05/15/2018,Food 4312,Pouch tuna (48oz),10.00,6.0,0,0,0,6.0,0,11.00,8.76,96.34,5.0000,96.3413
Pam Spray,05/15/2018,Food 4312,ea,4.00,0.0,0,0,0,0.0,0,3.00,2.76,8.28,1.0000,8.2764
Oregano,05/15/2018,Food 4312,cont oregano,2.75,0.0,0,0,0,0.0,0,2.30,23.81,54.77,0.4500,54.7662
Basil,05/15/2018,Food 4312,cont basil,5.75,0.0,0,0,0,0.0,0,4.30,5.68,24.43,1.4500,24.4339
Sugar,05/15/2018,Food 4312,lb,26.00,25.0,0,0,0,25.0,0,32.00,0.64,20.63,19.0000,20.6336
Mayo Packets,05/15/2018,Food 4312,Box 204,2.00,1.0,0,0,0,1.0,0,2.00,17.79,35.58,1.0000,35.58
Mustard Packets,05/15/2018,Food 4312,Box 500,1.00,1.0,0,0,0,1.0,0,1.50,5.88,8.82,0.5000,8.82
Sweet n Low Packets,05/15/2018,Food 4312,Case  3000,0.00,0.0,0,0,0,0.0,0,0.00,18.45,0.00,0.0000,0.0
Pickles,05/15/2018,Sides 4313,ea,148.00,144.0,0,0,0,144.0,0,144.00,0.35,49.87,148.0000,49.8672
Chip JJ Reg ,05/15/2018,Sides 4313,ea,195.00,240.0,0,0,0,240.0,0,246.00,0.34,83.94,189.0000,83.9352
Chip JJ BBQ ,05/15/2018,Sides 4313,ea,197.00,360.0,0,0,0,360.0,0,297.00,0.34,101.34,260.0000,101.3364
Chip JJ Jalapeno ,05/15/2018,Sides 4313,ea,145.00,240.0,0,0,0,240.0,0,193.00,0.34,65.85,192.0000,65.8516
Chip JJ S&V ,05/15/2018,Sides 4313,ea,147.00,240.0,0,0,0,240.0,0,180.00,0.34,61.42,207.0000,61.416000000000004
Chip JJ Skinny ,05/15/2018,Sides 4313,ea,86.00,120.0,0,0,0,120.0,0,165.00,0.40,66.33,41.0000,66.33
Cookie Oatmeal Raisin,05/15/2018,Sides 4313,ea,132.00,56.0,0,0,0,56.0,0,140.00,0.46,64.88,48.0000,64.876
Cookie JJ Triple Choc Chip,05/15/2018,Sides 4313,ea,211.00,112.0,0,0,0,112.0,0,179.00,0.56,100.88,144.0000,100.8844
CUP PLAS PRTN CLR 2 OZ  ,05/15/2018,Paper 4314,250 CT,0.00,0.0,0,0,0,0.0,0,0.00,6.93,0.00,0.0000,0.0
LID PLAS MED PRTN 2 OZ,05/15/2018,Paper 4314,125 CT,0.00,0.0,0,0,0,0.0,0,0.00,0.83,0.00,0.0000,0.0
Sysco Cup Foam Tall 12 oz,05/15/2018,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,05/15/2018,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS PRTN (Translucent 2 Oz),05/15/2018,Paper 4314,200 CT,0.00,0.0,0,0,0,0.0,0,0.00,1.88,0.00,0.0000,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,05/15/2018,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 12 OZ,05/15/2018,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,05/15/2018,Paper 4314,Pack 567,0.00,0.0,0,0,0,0.0,0,0.00,3.05,0.00,0.0000,0.0
Napkins - Case 24 / Pack 284,05/15/2018,Paper 4314,Pack 284,24.00,0.0,0,0,0,0.0,0,12.00,1.50,18.00,12.0000,18.0
LID PLAS CLR F/1.5-2.5 OZ PRTN,05/15/2018,Paper 4314,100 CT,0.00,0.0,0,0,0,0.0,0,0.00,0.83,0.00,0.0000,0.0
Cup 22oz JJ,05/15/2018,Paper 4314,ea,"1,058.00",0.0,0,0,0,0.0,0,571.00,0.04,20.90,487.0000,20.898599999999995
Lid 22oz JJ,05/15/2018,Paper 4314,ea,589.00,1000.0,0,0,0,1000.0,0,"1,095.00",0.01,12.26,494.0000,12.264
Cup 30oz JJ,05/15/2018,Paper 4314,ea,753.00,0.0,0,0,0,0.0,0,441.00,0.06,26.90,312.0000,26.901
Lid 30oz JJ,05/15/2018,Paper 4314,ea,"1,188.00",0.0,0,0,0,0.0,0,"1,054.00",0.02,20.03,134.0000,20.026
Bags 8# JJ,05/15/2018,Paper 4314,Box 1000,1.10,0.0,0,0,0,0.0,0,0.50,30.03,15.02,0.6000,15.015
Wrap Sandwich,05/15/2018,Paper 4314,Box 1000,3.50,3.0,0,0,0,3.0,0,4.00,18.58,74.33,2.5000,74.3332
8X10 Port Pap. (WRAP PAPER DRY WAX),05/15/2018,Paper 4314,Box 500,11.00,12.0,0,0,0,12.0,0,14.00,2.64,37.01,9.0000,37.0062
Straws,05/15/2018,Paper 4314,Box 300,9.00,0.0,0,0,0,0.0,0,5.00,1.64,8.18,4.0000,8.178
Straws_new (Box 300),05/15/2018,Paper 4314,Box 300,0.00,0.0,0,0,0,0.0,0,0.00,1.46,0.00,0.0000,0.0
Pan Liners,05/15/2018,Paper 4314,Box 1000,1.00,0.0,0,0,0,0.0,0,0.00,29.42,0.00,1.0000,0.0
Mylar (Film PVC roll),05/15/2018,Paper 4314,roll 5280,0.65,1.0,0,0,0,1.0,0,1.30,49.45,64.28,0.3500,64.2814
Cucumber,05/15/2018,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,05/15/2018,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,05/15/2018,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,05/15/2018,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,05/15/2018,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,05/15/2018,Produce 4315,Head Let,56.00,192.0,0,0,0,192.0,0,72.00,1.17,84.00,176.0000,84.0024
Tomatoes,05/15/2018,Produce 4315,lb,86.00,200.0,0,0,0,200.0,0,105.00,0.64,67.20,181.0000,67.2
Onions (Yellow Jumbo),05/15/2018,Produce 4315,lb,41.00,0.0,0,0,0,0.0,0,6.00,0.29,1.72,35.0000,1.7196000000000002
Sprouts,05/15/2018,Produce 4315,lb,1.00,2.0,0,0,0,2.0,0,0.50,5.98,2.99,2.5000,2.9875
Celery,05/15/2018,Produce 4315,stalk,5.50,6.0,0,0,0,6.0,0,7.50,0.62,4.65,4.0000,4.65
Cucumbers,05/15/2018,Produce 4315,ea,20.00,25.0,0,0,0,25.0,0,24.00,0.72,17.28,21.0000,17.28
Syrup Coke,05/15/2018,Beverage 4316,gal,5.50,0.0,0,0,0,0.0,0,3.25,15.37,49.95,2.2500,49.9525
Syrup Diet Coke,05/15/2018,Beverage 4316,gal,5.00,0.0,0,0,0,0.0,0,2.75,15.37,42.27,2.2500,42.267
Syrup Sprite,05/15/2018,Beverage 4316,gal,6.50,0.0,0,0,0,0.0,0,5.00,15.36,76.79,1.5000,76.7935
Syrup Lemonade Light,05/15/2018,Beverage 4316,gal,2.00,2.5,0,0,0,2.5,0,2.50,16.13,40.34,2.0000,40.3365
Syrup Mello Yellow,05/15/2018,Beverage 4316,gal,2.50,0.0,0,0,0,0.0,0,2.75,16.02,44.05,-0.2500,44.0457
Syrup Dr. Pepper,05/15/2018,Beverage 4316,gal,5.50,0.0,0,0,0,0.0,0,2.00,15.07,30.14,3.5000,30.14
Syrup Diet Dr Pepper,05/15/2018,Beverage 4316,gal,0.00,0.0,0,0,0,0.0,0,0.00,13.97,0.00,0.0000,0.0
Syrup Cherry Coke,05/15/2018,Beverage 4316,gal,4.50,5.0,0,0,0,5.0,0,7.50,14.53,108.95,2.0000,108.9518
Syrup Powerade,05/15/2018,Beverage 4316,gal,3.00,0.0,0,0,0,0.0,0,2.00,16.01,32.03,1.0000,32.0296
Tea Bag Brew Lipton,05/15/2018,Beverage 4316,ea,30.00,0.0,0,0,0,0.0,0,14.00,0.87,12.15,16.0000,12.1506
Water (bottle),05/15/2018,Beverage 4316,bottle,27.00,24.0,0,0,0,24.0,0,50.00,0.28,13.96,1.0000,13.96
Box - Mini Jimmy 12 CT Sandwich,05/15/2018,Catering 4320,each,52.00,0.0,0,0,0,0.0,0,51.00,0.91,46.53,1.0000,46.5273
Box - Mini Jimmy 24 CT Sandwich,05/15/2018,Catering 4320,each,28.00,0.0,0,0,0,0.0,0,25.00,1.59,39.86,3.0000,39.8625
Box w/window - Jimmy 6 pk Cookie,05/15/2018,Catering 4320,each,0.50,0.0,0,0,0,0.0,0,0.00,0.25,0.00,0.5000,0.0
Paper Bag - Mini Jimmy Sandwich,05/15/2018,Catering 4320,Case 500,0.50,1.0,0,0,0,1.0,0,0.50,16.10,8.05,1.0000,8.05
Pickle Container - clear plastic w/lid & label,05/15/2018,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.19,0.00,0.0000,0.0
Plastic Knives,05/15/2018,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,05/15/2018,Catering 4320,ea,89.00,125.0,0,0,0,125.0,0,167.00,0.31,51.95,47.0000,51.9537
"Tray Cater Cmbo 12"" w / dome lid",05/15/2018,Catering 4320,each,25.00,0.0,0,0,0,0.0,0,25.00,0.92,23.04,0.0000,23.0375
"Tray Cater Cmbo 16"" w / dome lid",05/15/2018,Catering 4320,each,39.00,0.0,0,0,0,0.0,0,34.00,1.71,58.19,5.0000,58.1944
Party Tray Bags,05/15/2018,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
French Bread 32 ct,05/22/2018,Bread 4311,ea,565.00,960.0,0,0,0,960.0,0,585.00,0.44,257.22,940.0000,257.2245
Wheat,05/22/2018,Bread 4311,ea,60.00,48.0,0,0,0,48.0,0,65.00,1.45,93.97,43.0000,93.9705
Buttermilk (0.5 gal),05/22/2018,Food 4312,0.5 gal,0.00,0.0,0,0,0,0.0,0,0.00,4.29,0.00,0.0000,0.0
Buttermilk (Quart),05/22/2018,Food 4312,Quart,0.00,0.0,0,0,0,0.0,0,0.00,1.60,0.00,0.0000,0.0
Equal Sugar Substitute,05/22/2018,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
